element_id,unit_id,seam_id,lithology,unit_type,layer_order,x,y,z,elevation,thickness,confidence,fault_influence,uncertainty,risk_value,ash,sulfur,calorific_value,gas_content,water_content,coal_quality_index,porosity,permeability,water_bearing_index,grain_size_index,strength_index,roof_stability_index,clay_content,softening_index,floor_heave_risk,carbonate_purity,karst_water_risk,fracture_index,weathering_index,loose_layer_water_risk
GU_12_CELL_35_23,GU_12,GU_12,coal,coal,12,-16,-87.683,80,-87.683,2.124,1,0,0.143,0.367,13.42,1.58,28.97,16.29,5.75,0.756,,,,,,,,,,,,,,
GU_12_CELL_35_24,GU_12,GU_12,coal,coal,12,-8,-88.262,80,-88.262,2.121,1,0,0.151,0.363,12.97,1.54,29.19,16.27,5.45,0.765,,,,,,,,,,,,,,
GU_12_CELL_35_25,GU_12,GU_12,coal,coal,12,0,-88.677,80,-88.677,2.119,1,0,0.156,0.358,12.52,1.5,29.42,16.25,5.15,0.775,,,,,,,,,,,,,,
GU_12_CELL_35_26,GU_12,GU_12,coal,coal,12,8,-89.001,80,-89.001,2.118,1,0,0.159,0.353,12.08,1.45,29.64,16.23,4.85,0.785,,,,,,,,,,,,,,
GU_12_CELL_35_27,GU_12,GU_12,coal,coal,12,16,-89.295,80,-89.295,2.119,1,0,0.16,0.349,11.65,1.41,29.86,16.2,4.55,0.794,,,,,,,,,,,,,,
GU_12_CELL_35_28,GU_12,GU_12,coal,coal,12,24,-89.592,80,-89.592,2.12,1,0,0.158,0.344,11.24,1.36,30.07,16.17,4.28,0.803,,,,,,,,,,,,,,
GU_12_CELL_35_29,GU_12,GU_12,coal,coal,12,32,-89.91,80,-89.91,2.123,1,0,0.154,0.34,10.86,1.32,30.27,16.13,4.02,0.812,,,,,,,,,,,,,,
GU_12_CELL_35_30,GU_12,GU_12,coal,coal,12,40,-90.265,80,-90.265,2.127,1,0,0.148,0.336,10.51,1.28,30.45,16.1,3.78,0.819,,,,,,,,,,,,,,
GU_12_CELL_35_31,GU_12,GU_12,coal,coal,12,48,-90.681,80,-90.681,2.132,0.992,0.014,0.15,0.339,10.35,1.25,30.55,16.03,3.61,0.823,,,,,,,,,,,,,,
GU_12_CELL_35_32,GU_12,GU_12,coal,coal,12,56,-91.165,80,-91.165,2.137,0.828,0.296,0.337,0.462,12.91,1.57,29.43,15.38,4.15,0.772,,,,,,,,,,,,,,
GU_12_CELL_35_33,GU_12,GU_12,coal,coal,12,64,-91.695,80,-91.695,2.144,0.583,0.719,0.621,0.648,16.94,2.06,27.66,14.41,5.07,0.692,,,,,,,,,,,,,,
GU_12_CELL_35_34,GU_12,GU_12,coal,coal,12,72,-92.186,80,-92.186,2.15,0.426,0.99,0.799,0.767,19.51,2.37,26.54,13.78,5.65,0.641,,,,,,,,,,,,,,
GU_12_CELL_35_35,GU_12,GU_12,coal,coal,12,80,-92.514,80,-92.514,2.156,0.42,1,0.797,0.77,19.52,2.35,26.55,13.72,5.62,0.641,,,,,,,,,,,,,,
GU_12_CELL_35_36,GU_12,GU_12,coal,coal,12,88,-92.8,80,-92.8,2.162,0.426,0.99,0.782,0.765,19.4,2.31,26.62,13.69,5.58,0.644,,,,,,,,,,,,,,
GU_12_CELL_35_37,GU_12,GU_12,coal,coal,12,96,-93.134,80,-93.134,2.167,0.583,0.719,0.587,0.643,16.73,1.95,27.82,14.24,4.92,0.698,,,,,,,,,,,,,,
GU_12_CELL_35_38,GU_12,GU_12,coal,coal,12,104,-93.514,80,-93.514,2.172,0.828,0.296,0.288,0.454,12.6,1.4,29.66,15.13,3.94,0.781,,,,,,,,,,,,,,
GU_12_CELL_35_39,GU_12,GU_12,coal,coal,12,112,-94.052,80,-94.052,2.176,0.992,0.014,0.09,0.329,9.94,1.04,30.85,15.71,3.34,0.835,,,,,,,,,,,,,,
GU_12_CELL_35_40,GU_12,GU_12,coal,coal,12,120,-94.749,80,-94.749,2.179,1,0,0.08,0.324,10.02,1.01,30.82,15.7,3.45,0.833,,,,,,,,,,,,,,
GU_12_CELL_35_41,GU_12,GU_12,coal,coal,12,128,-95.576,80,-95.576,2.181,1,0,0.083,0.326,10.29,1,30.7,15.67,3.63,0.828,,,,,,,,,,,,,,
GU_12_CELL_35_42,GU_12,GU_12,coal,coal,12,136,-96.435,80,-96.435,2.182,1,0,0.088,0.329,10.6,0.99,30.56,15.64,3.85,0.822,,,,,,,,,,,,,,
GU_12_CELL_35_43,GU_12,GU_12,coal,coal,12,144,-97.258,80,-97.258,2.183,1,0,0.094,0.331,10.96,0.99,30.4,15.6,4.09,0.815,,,,,,,,,,,,,,
GU_12_CELL_35_44,GU_12,GU_12,coal,coal,12,152,-98.017,80,-98.017,2.183,1,0,0.103,0.335,11.35,0.99,30.23,15.57,4.35,0.807,,,,,,,,,,,,,,
GU_12_CELL_35_45,GU_12,GU_12,coal,coal,12,160,-98.677,80,-98.677,2.182,1,0,0.112,0.338,11.77,0.99,30.04,15.53,4.63,0.798,,,,,,,,,,,,,,
GU_12_CELL_35_46,GU_12,GU_12,coal,coal,12,168,-99.234,80,-99.234,2.182,1,0,0.122,0.341,12.2,0.99,29.84,15.48,4.93,0.789,,,,,,,,,,,,,,
GU_12_CELL_35_47,GU_12,GU_12,coal,coal,12,176,-99.7,80,-99.7,2.181,1,0,0.132,0.345,12.65,0.99,29.64,15.44,5.23,0.78,,,,,,,,,,,,,,
GU_12_CELL_35_48,GU_12,GU_12,coal,coal,12,184,-100.1,80,-100.1,2.181,1,0,0.141,0.348,13.1,1,29.43,15.39,5.54,0.771,,,,,,,,,,,,,,
GU_12_CELL_35_49,GU_12,GU_12,coal,coal,12,192,-100.454,80,-100.454,2.181,1,0,0.148,0.352,13.54,1,29.23,15.34,5.83,0.762,,,,,,,,,,,,,,
GU_12_CELL_35_50,GU_12,GU_12,coal,coal,12,200,-100.765,80,-100.765,2.181,1,0,0.155,0.355,13.97,1,29.04,15.3,6.12,0.753,,,,,,,,,,,,,,
GU_12_CELL_36_0,GU_12,GU_12,coal,coal,12,-200,-77.524,88,-77.524,2.155,1,0,0.159,0.346,12.18,1.41,29.62,15.76,4.92,0.783,,,,,,,,,,,,,,
GU_12_CELL_36_1,GU_12,GU_12,coal,coal,12,-192,-77.167,88,-77.167,2.153,1,0,0.16,0.351,12.63,1.46,29.39,15.8,5.22,0.774,,,,,,,,,,,,,,
GU_12_CELL_36_2,GU_12,GU_12,coal,coal,12,-184,-76.804,88,-76.804,2.152,1,0,0.158,0.356,13.08,1.51,29.16,15.82,5.52,0.764,,,,,,,,,,,,,,
GU_12_CELL_36_3,GU_12,GU_12,coal,coal,12,-176,-76.454,88,-76.454,2.151,1,0,0.155,0.361,13.52,1.55,28.94,15.85,5.82,0.754,,,,,,,,,,,,,,
GU_12_CELL_36_4,GU_12,GU_12,coal,coal,12,-168,-76.24,88,-76.24,2.151,1,0,0.148,0.365,13.95,1.6,28.72,15.88,6.11,0.745,,,,,,,,,,,,,,
GU_12_CELL_36_5,GU_12,GU_12,coal,coal,12,-160,-76.133,88,-76.133,2.151,1,0,0.141,0.37,14.35,1.64,28.51,15.91,6.38,0.736,,,,,,,,,,,,,,
GU_12_CELL_36_6,GU_12,GU_12,coal,coal,12,-152,-76.119,88,-76.119,2.152,1,0,0.132,0.374,14.73,1.67,28.32,15.94,6.64,0.728,,,,,,,,,,,,,,
GU_12_CELL_36_7,GU_12,GU_12,coal,coal,12,-144,-76.172,88,-76.172,2.153,1,0,0.122,0.378,15.06,1.71,28.15,15.97,6.87,0.72,,,,,,,,,,,,,,
GU_12_CELL_36_8,GU_12,GU_12,coal,coal,12,-136,-76.33,88,-76.33,2.155,1,0,0.112,0.381,15.36,1.74,28.01,16,7.06,0.714,,,,,,,,,,,,,,
GU_12_CELL_36_9,GU_12,GU_12,coal,coal,12,-128,-75.928,88,-75.928,2.156,1,0,0.103,0.383,15.6,1.76,27.88,16.01,7.23,0.709,,,,,,,,,,,,,,
GU_12_CELL_36_10,GU_12,GU_12,coal,coal,12,-120,-65.026,88,-65.026,2.158,1,0,0.094,0.379,15.79,1.78,27.79,15.68,7.36,0.704,,,,,,,,,,,,,,
GU_12_CELL_36_11,GU_12,GU_12,coal,coal,12,-112,-55.401,88,-55.401,2.159,1,0,0.088,0.376,15.92,1.8,27.72,15.39,7.44,0.702,,,,,,,,,,,,,,
GU_12_CELL_36_12,GU_12,GU_12,coal,coal,12,-104,-52.298,88,-52.298,2.125,1,0,0.083,0.375,15.99,1.81,27.68,15.3,7.49,0.7,,,,,,,,,,,,,,
GU_12_CELL_36_13,GU_12,GU_12,coal,coal,12,-96,-52.204,88,-52.204,1.96,1,0,0.08,0.375,16,1.81,27.67,15.31,7.5,0.7,,,,,,,,,,,,,,
GU_12_CELL_36_14,GU_12,GU_12,coal,coal,12,-88,-52.898,88,-52.898,1.675,1,0,0.08,0.364,17.23,1.81,27.07,14.6,7.6,0.658,,,,,,,,,,,,,,
GU_12_CELL_36_15,GU_12,GU_12,coal,coal,12,-80,-54.919,88,-54.919,1.347,1,0,0.083,0.346,19.31,1.81,26.06,13.4,7.77,0.587,,,,,,,,,,,,,,
GU_12_CELL_36_16,GU_12,GU_12,coal,coal,12,-72,-59.289,88,-59.289,1.069,1,0,0.087,0.331,21,1.8,25.24,12.47,7.86,0.529,,,,,,,,,,,,,,
GU_12_CELL_36_17,GU_12,GU_12,coal,coal,12,-64,-65.996,88,-65.996,0.906,1,0,0.094,0.323,21.86,1.78,24.82,12.05,7.83,0.498,,,,,,,,,,,,,,
GU_12_CELL_36_18,GU_12,GU_12,coal,coal,12,-56,-73.812,88,-73.812,0.886,1,0,0.102,0.323,21.71,1.76,24.89,12.22,7.66,0.499,,,,,,,,,,,,,,
GU_12_CELL_36_19,GU_12,GU_12,coal,coal,12,-48,-80.288,88,-80.288,1.019,1,0,0.112,0.331,20.5,1.74,25.49,12.93,7.34,0.536,,,,,,,,,,,,,,
GU_12_CELL_36_20,GU_12,GU_12,coal,coal,12,-40,-82.656,88,-82.656,1.296,1,0,0.121,0.344,18.28,1.71,26.57,14.06,6.88,0.605,,,,,,,,,,,,,,
GU_12_CELL_36_21,GU_12,GU_12,coal,coal,12,-32,-84.263,88,-84.263,1.662,1,0,0.131,0.362,15.43,1.68,27.96,15.51,6.34,0.695,,,,,,,,,,,,,,
GU_12_CELL_36_22,GU_12,GU_12,coal,coal,12,-24,-85.825,88,-85.825,1.991,1,0,0.14,0.37,13.64,1.64,28.83,16.34,5.9,0.75,,,,,,,,,,,,,,
GU_12_CELL_36_23,GU_12,GU_12,coal,coal,12,-16,-87.017,88,-87.017,2.122,1,0,0.148,0.366,13.2,1.61,29.05,16.35,5.6,0.76,,,,,,,,,,,,,,
GU_12_CELL_36_24,GU_12,GU_12,coal,coal,12,-8,-87.838,88,-87.838,2.119,1,0,0.154,0.362,12.75,1.57,29.28,16.36,5.3,0.769,,,,,,,,,,,,,,
GU_12_CELL_36_25,GU_12,GU_12,coal,coal,12,0,-88.441,88,-88.441,2.117,1,0,0.158,0.358,12.3,1.53,29.5,16.35,5,0.779,,,,,,,,,,,,,,
GU_12_CELL_36_26,GU_12,GU_12,coal,coal,12,8,-88.871,88,-88.871,2.116,1,0,0.16,0.353,11.86,1.49,29.72,16.34,4.7,0.789,,,,,,,,,,,,,,
GU_12_CELL_36_27,GU_12,GU_12,coal,coal,12,16,-89.207,88,-89.207,2.116,1,0,0.159,0.349,11.44,1.45,29.94,16.32,4.41,0.798,,,,,,,,,,,,,,
GU_12_CELL_36_28,GU_12,GU_12,coal,coal,12,24,-89.523,88,-89.523,2.117,1,0,0.156,0.344,11.04,1.41,30.14,16.29,4.14,0.807,,,,,,,,,,,,,,
GU_12_CELL_36_29,GU_12,GU_12,coal,coal,12,32,-89.864,88,-89.864,2.12,1,0,0.151,0.34,10.68,1.37,30.32,16.27,3.9,0.815,,,,,,,,,,,,,,
GU_12_CELL_36_30,GU_12,GU_12,coal,coal,12,40,-90.253,88,-90.253,2.124,1,0,0.143,0.337,10.35,1.33,30.49,16.24,3.68,0.822,,,,,,,,,,,,,,
GU_12_CELL_36_31,GU_12,GU_12,coal,coal,12,48,-90.699,88,-90.699,2.128,1,0,0.135,0.334,10.07,1.29,30.64,16.22,3.49,0.828,,,,,,,,,,,,,,
GU_12_CELL_36_32,GU_12,GU_12,coal,coal,12,56,-91.208,88,-91.208,2.134,0.992,0.014,0.135,0.337,9.99,1.28,30.7,16.16,3.37,0.83,,,,,,,,,,,,,,
GU_12_CELL_36_33,GU_12,GU_12,coal,coal,12,64,-91.768,88,-91.768,2.14,0.828,0.296,0.321,0.461,12.63,1.6,29.54,15.51,3.96,0.778,,,,,,,,,,,,,,
GU_12_CELL_36_34,GU_12,GU_12,coal,coal,12,72,-92.328,88,-92.328,2.146,0.583,0.719,0.605,0.649,16.75,2.1,27.73,14.55,4.94,0.695,,,,,,,,,,,,,,
GU_12_CELL_36_35,GU_12,GU_12,coal,coal,12,80,-92.786,88,-92.786,2.152,0.426,0.99,0.785,0.769,19.4,2.41,26.57,13.92,5.58,0.642,,,,,,,,,,,,,,
GU_12_CELL_36_36,GU_12,GU_12,coal,coal,12,88,-93.141,88,-93.141,2.158,0.42,1,0.785,0.773,19.51,2.41,26.53,13.86,5.61,0.64,,,,,,,,,,,,,,
GU_12_CELL_36_37,GU_12,GU_12,coal,coal,12,96,-93.489,88,-93.489,2.164,0.426,0.99,0.772,0.768,19.48,2.37,26.55,13.84,5.63,0.641,,,,,,,,,,,,,,
GU_12_CELL_36_38,GU_12,GU_12,coal,coal,12,104,-93.878,88,-93.878,2.169,0.583,0.719,0.581,0.648,16.9,2.02,27.7,14.4,5.04,0.693,,,,,,,,,,,,,,
GU_12_CELL_36_39,GU_12,GU_12,coal,coal,12,112,-94.35,88,-94.35,2.174,0.828,0.296,0.286,0.46,12.86,1.48,29.5,15.29,4.11,0.775,,,,,,,,,,,,,,
GU_12_CELL_36_40,GU_12,GU_12,coal,coal,12,120,-94.928,88,-94.928,2.177,0.992,0.014,0.091,0.335,10.29,1.12,30.65,15.87,3.57,0.827,,,,,,,,,,,,,,
GU_12_CELL_36_41,GU_12,GU_12,coal,coal,12,128,-95.607,88,-95.607,2.18,1,0,0.085,0.331,10.44,1.1,30.58,15.87,3.74,0.824,,,,,,,,,,,,,,
GU_12_CELL_36_42,GU_12,GU_12,coal,coal,12,136,-96.353,88,-96.353,2.182,1,0,0.091,0.334,10.78,1.09,30.43,15.83,3.96,0.817,,,,,,,,,,,,,,
GU_12_CELL_36_43,GU_12,GU_12,coal,coal,12,144,-97.113,88,-97.113,2.183,1,0,0.099,0.337,11.15,1.09,30.26,15.8,4.22,0.809,,,,,,,,,,,,,,
GU_12_CELL_36_44,GU_12,GU_12,coal,coal,12,152,-97.83,88,-97.83,2.184,1,0,0.108,0.34,11.55,1.09,30.08,15.76,4.49,0.801,,,,,,,,,,,,,,
GU_12_CELL_36_45,GU_12,GU_12,coal,coal,12,160,-98.458,88,-98.458,2.184,1,0,0.118,0.343,11.98,1.09,29.88,15.72,4.78,0.792,,,,,,,,,,,,,,
GU_12_CELL_36_46,GU_12,GU_12,coal,coal,12,168,-98.973,88,-98.973,2.184,1,0,0.128,0.347,12.43,1.09,29.68,15.68,5.08,0.783,,,,,,,,,,,,,,
GU_12_CELL_36_47,GU_12,GU_12,coal,coal,12,176,-99.376,88,-99.376,2.184,1,0,0.137,0.35,12.87,1.1,29.48,15.63,5.38,0.774,,,,,,,,,,,,,,
GU_12_CELL_36_48,GU_12,GU_12,coal,coal,12,184,-99.69,88,-99.69,2.185,1,0,0.146,0.354,13.32,1.1,29.28,15.58,5.69,0.765,,,,,,,,,,,,,,
GU_12_CELL_36_49,GU_12,GU_12,coal,coal,12,192,-99.943,88,-99.943,2.185,1,0,0.152,0.357,13.76,1.1,29.08,15.53,5.98,0.756,,,,,,,,,,,,,,
GU_12_CELL_36_50,GU_12,GU_12,coal,coal,12,200,-100.158,88,-100.158,2.186,1,0,0.157,0.36,14.17,1.1,28.89,15.48,6.26,0.748,,,,,,,,,,,,,,
GU_12_CELL_37_0,GU_12,GU_12,coal,coal,12,-200,-76.414,96,-76.414,2.159,1,0,0.16,0.345,12.4,1.36,29.55,15.57,5.07,0.78,,,,,,,,,,,,,,
GU_12_CELL_37_1,GU_12,GU_12,coal,coal,12,-192,-76.182,96,-76.182,2.158,1,0,0.159,0.35,12.85,1.41,29.32,15.61,5.37,0.77,,,,,,,,,,,,,,
GU_12_CELL_37_2,GU_12,GU_12,coal,coal,12,-184,-76.007,96,-76.007,2.157,1,0,0.156,0.355,13.3,1.46,29.09,15.65,5.67,0.76,,,,,,,,,,,,,,
GU_12_CELL_37_3,GU_12,GU_12,coal,coal,12,-176,-75.838,96,-75.838,2.156,1,0,0.15,0.36,13.74,1.51,28.86,15.69,5.97,0.75,,,,,,,,,,,,,,
GU_12_CELL_37_4,GU_12,GU_12,coal,coal,12,-168,-75.707,96,-75.707,2.156,1,0,0.143,0.365,14.15,1.55,28.65,15.73,6.25,0.741,,,,,,,,,,,,,,
GU_12_CELL_37_5,GU_12,GU_12,coal,coal,12,-160,-75.668,96,-75.668,2.157,1,0,0.134,0.369,14.54,1.6,28.45,15.77,6.51,0.733,,,,,,,,,,,,,,
GU_12_CELL_37_6,GU_12,GU_12,coal,coal,12,-152,-75.718,96,-75.718,2.158,1,0,0.125,0.373,14.9,1.64,28.27,15.81,6.76,0.725,,,,,,,,,,,,,,
GU_12_CELL_37_7,GU_12,GU_12,coal,coal,12,-144,-75.831,96,-75.831,2.158,1,0,0.115,0.377,15.22,1.67,28.1,15.85,6.97,0.718,,,,,,,,,,,,,,
GU_12_CELL_37_8,GU_12,GU_12,coal,coal,12,-136,-75.995,96,-75.995,2.159,1,0,0.105,0.38,15.48,1.7,27.97,15.89,7.15,0.712,,,,,,,,,,,,,,
GU_12_CELL_37_9,GU_12,GU_12,coal,coal,12,-128,-76.286,96,-76.286,2.16,1,0,0.097,0.383,15.7,1.73,27.85,15.93,7.3,0.707,,,,,,,,,,,,,,
GU_12_CELL_37_10,GU_12,GU_12,coal,coal,12,-120,-72.525,96,-72.525,2.161,1,0,0.089,0.383,15.86,1.75,27.77,15.84,7.41,0.703,,,,,,,,,,,,,,
GU_12_CELL_37_11,GU_12,GU_12,coal,coal,12,-112,-61.088,96,-61.088,2.161,1,0,0.084,0.378,15.96,1.77,27.71,15.5,7.47,0.701,,,,,,,,,,,,,,
GU_12_CELL_37_12,GU_12,GU_12,coal,coal,12,-104,-54.413,96,-54.413,2.161,1,0,0.081,0.375,16,1.79,27.69,15.31,7.5,0.7,,,,,,,,,,,,,,
GU_12_CELL_37_13,GU_12,GU_12,coal,coal,12,-96,-52.816,96,-52.816,2.134,1,0,0.08,0.374,15.98,1.79,27.69,15.28,7.48,0.7,,,,,,,,,,,,,,
GU_12_CELL_37_14,GU_12,GU_12,coal,coal,12,-88,-53.221,96,-53.221,1.989,1,0,0.082,0.374,15.89,1.79,27.73,15.31,7.43,0.702,,,,,,,,,,,,,,
GU_12_CELL_37_15,GU_12,GU_12,coal,coal,12,-80,-54.841,96,-54.841,1.729,1,0,0.086,0.366,16.68,1.79,27.35,14.85,7.43,0.674,,,,,,,,,,,,,,
GU_12_CELL_37_16,GU_12,GU_12,coal,coal,12,-72,-57.989,96,-57.989,1.426,1,0,0.092,0.349,18.5,1.78,26.46,13.79,7.52,0.611,,,,,,,,,,,,,,
GU_12_CELL_37_17,GU_12,GU_12,coal,coal,12,-64,-62.632,96,-62.632,1.168,1,0,0.1,0.334,19.97,1.77,25.74,12.95,7.54,0.559,,,,,,,,,,,,,,
GU_12_CELL_37_18,GU_12,GU_12,coal,coal,12,-56,-68.343,96,-68.343,1.021,1,0,0.109,0.326,20.65,1.75,25.41,12.57,7.45,0.533,,,,,,,,,,,,,,
GU_12_CELL_37_19,GU_12,GU_12,coal,coal,12,-48,-74.477,96,-74.477,1.013,1,0,0.119,0.326,20.36,1.73,25.55,12.74,7.22,0.538,,,,,,,,,,,,,,
GU_12_CELL_37_20,GU_12,GU_12,coal,coal,12,-40,-79.911,96,-79.911,1.152,1,0,0.128,0.333,19.05,1.71,26.19,13.44,6.86,0.577,,,,,,,,,,,,,,
GU_12_CELL_37_21,GU_12,GU_12,coal,coal,12,-32,-82.743,96,-82.743,1.419,1,0,0.138,0.346,16.85,1.68,27.26,14.56,6.38,0.646,,,,,,,,,,,,,,
GU_12_CELL_37_22,GU_12,GU_12,coal,coal,12,-24,-84.316,96,-84.316,1.752,1,0,0.146,0.361,14.19,1.65,28.55,15.89,5.84,0.729,,,,,,,,,,,,,,
GU_12_CELL_37_23,GU_12,GU_12,coal,coal,12,-16,-85.843,96,-85.843,2.028,1,0,0.153,0.364,12.97,1.62,29.15,16.37,5.45,0.764,,,,,,,,,,,,,,
GU_12_CELL_37_24,GU_12,GU_12,coal,coal,12,-8,-87.035,96,-87.035,2.119,1,0,0.157,0.36,12.52,1.58,29.37,16.4,5.15,0.774,,,,,,,,,,,,,,
GU_12_CELL_37_25,GU_12,GU_12,coal,coal,12,0,-87.925,96,-87.925,2.117,1,0,0.16,0.356,12.08,1.55,29.59,16.41,4.85,0.783,,,,,,,,,,,,,,
GU_12_CELL_37_26,GU_12,GU_12,coal,coal,12,8,-88.603,96,-88.603,2.116,1,0,0.16,0.352,11.65,1.51,29.81,16.41,4.55,0.793,,,,,,,,,,,,,,
GU_12_CELL_37_27,GU_12,GU_12,coal,coal,12,16,-89.106,96,-89.106,2.115,1,0,0.157,0.348,11.24,1.47,30.01,16.41,4.28,0.802,,,,,,,,,,,,,,
GU_12_CELL_37_28,GU_12,GU_12,coal,coal,12,24,-89.51,96,-89.51,2.116,1,0,0.152,0.344,10.86,1.44,30.2,16.39,4.02,0.81,,,,,,,,,,,,,,
GU_12_CELL_37_29,GU_12,GU_12,coal,coal,12,32,-89.894,96,-89.894,2.119,1,0,0.146,0.341,10.51,1.4,30.38,16.38,3.78,0.817,,,,,,,,,,,,,,
GU_12_CELL_37_30,GU_12,GU_12,coal,coal,12,40,-90.311,96,-90.311,2.122,1,0,0.137,0.337,10.21,1.37,30.53,16.36,3.58,0.824,,,,,,,,,,,,,,
GU_12_CELL_37_31,GU_12,GU_12,coal,coal,12,48,-90.787,96,-90.787,2.126,1,0,0.128,0.335,9.95,1.34,30.67,16.35,3.41,0.83,,,,,,,,,,,,,,
GU_12_CELL_37_32,GU_12,GU_12,coal,coal,12,56,-91.327,96,-91.327,2.131,1,0,0.118,0.332,9.75,1.31,30.77,16.33,3.27,0.834,,,,,,,,,,,,,,
GU_12_CELL_37_33,GU_12,GU_12,coal,coal,12,64,-91.921,96,-91.921,2.136,0.992,0.014,0.118,0.337,9.75,1.3,30.79,16.28,3.21,0.835,,,,,,,,,,,,,,
GU_12_CELL_37_34,GU_12,GU_12,coal,coal,12,72,-92.534,96,-92.534,2.142,0.828,0.296,0.305,0.462,12.48,1.63,29.59,15.64,3.86,0.78,,,,,,,,,,,,,,
GU_12_CELL_37_35,GU_12,GU_12,coal,coal,12,80,-93.091,96,-93.091,2.148,0.583,0.719,0.591,0.651,16.69,2.14,27.73,14.68,4.9,0.696,,,,,,,,,,,,,,
GU_12_CELL_37_36,GU_12,GU_12,coal,coal,12,88,-93.53,96,-93.53,2.154,0.426,0.99,0.773,0.771,19.44,2.47,26.52,14.06,5.6,0.641,,,,,,,,,,,,,,
GU_12_CELL_37_37,GU_12,GU_12,coal,coal,12,96,-93.916,96,-93.916,2.16,0.42,1,0.777,0.776,19.64,2.46,26.44,14,5.7,0.637,,,,,,,,,,,,,,
GU_12_CELL_37_38,GU_12,GU_12,coal,coal,12,104,-94.289,96,-94.289,2.165,0.426,0.99,0.768,0.773,19.7,2.44,26.42,13.99,5.78,0.636,,,,,,,,,,,,,,
GU_12_CELL_37_39,GU_12,GU_12,coal,coal,12,112,-94.692,96,-94.692,2.17,0.583,0.719,0.581,0.653,17.21,2.09,27.52,14.55,5.25,0.686,,,,,,,,,,,,,,
GU_12_CELL_37_40,GU_12,GU_12,coal,coal,12,120,-95.161,96,-95.161,2.174,0.828,0.296,0.29,0.466,13.25,1.56,29.28,15.44,4.37,0.766,,,,,,,,,,,,,,
GU_12_CELL_37_41,GU_12,GU_12,coal,coal,12,128,-95.714,96,-95.714,2.177,0.992,0.014,0.1,0.342,10.74,1.21,30.39,16.03,3.88,0.816,,,,,,,,,,,,,,
GU_12_CELL_37_42,GU_12,GU_12,coal,coal,12,136,-96.338,96,-96.338,2.18,1,0,0.097,0.339,10.96,1.19,30.29,16.02,4.09,0.812,,,,,,,,,,,,,,
GU_12_CELL_37_43,GU_12,GU_12,coal,coal,12,144,-96.998,96,-96.998,2.182,1,0,0.106,0.342,11.35,1.19,30.12,15.99,4.35,0.804,,,,,,,,,,,,,,
GU_12_CELL_37_44,GU_12,GU_12,coal,coal,12,152,-97.638,96,-97.638,2.184,1,0,0.115,0.345,11.77,1.19,29.93,15.95,4.63,0.795,,,,,,,,,,,,,,
GU_12_CELL_37_45,GU_12,GU_12,coal,coal,12,160,-98.207,96,-98.207,2.186,1,0,0.125,0.349,12.2,1.19,29.73,15.91,4.93,0.786,,,,,,,,,,,,,,
GU_12_CELL_37_46,GU_12,GU_12,coal,coal,12,168,-98.665,96,-98.665,2.187,1,0,0.135,0.352,12.65,1.2,29.53,15.87,5.23,0.777,,,,,,,,,,,,,,
GU_12_CELL_37_47,GU_12,GU_12,coal,coal,12,176,-98.996,96,-98.996,2.188,1,0,0.143,0.356,13.1,1.2,29.32,15.82,5.54,0.768,,,,,,,,,,,,,,
GU_12_CELL_37_48,GU_12,GU_12,coal,coal,12,184,-99.213,96,-99.213,2.19,1,0,0.151,0.359,13.54,1.2,29.12,15.77,5.83,0.759,,,,,,,,,,,,,,
GU_12_CELL_37_49,GU_12,GU_12,coal,coal,12,192,-99.344,96,-99.344,2.191,1,0,0.156,0.362,13.97,1.2,28.93,15.71,6.12,0.75,,,,,,,,,,,,,,
GU_12_CELL_37_50,GU_12,GU_12,coal,coal,12,200,-99.425,96,-99.425,2.193,1,0,0.159,0.365,14.37,1.2,28.74,15.66,6.4,0.742,,,,,,,,,,,,,,
GU_12_CELL_38_0,GU_12,GU_12,coal,coal,12,-200,-75.502,104,-75.502,2.164,1,0,0.159,0.343,12.63,1.3,29.48,15.37,5.22,0.776,,,,,,,,,,,,,,
GU_12_CELL_38_1,GU_12,GU_12,coal,coal,12,-192,-75.366,104,-75.366,2.164,1,0,0.157,0.349,13.08,1.35,29.25,15.42,5.52,0.766,,,,,,,,,,,,,,
GU_12_CELL_38_2,GU_12,GU_12,coal,coal,12,-184,-75.323,104,-75.323,2.163,1,0,0.152,0.354,13.52,1.4,29.02,15.47,5.82,0.756,,,,,,,,,,,,,,
GU_12_CELL_38_3,GU_12,GU_12,coal,coal,12,-176,-75.338,104,-75.338,2.163,1,0,0.144,0.359,13.95,1.45,28.8,15.52,6.11,0.747,,,,,,,,,,,,,,
GU_12_CELL_38_4,GU_12,GU_12,coal,coal,12,-168,-75.358,104,-75.358,2.163,1,0,0.136,0.364,14.35,1.5,28.59,15.57,6.38,0.738,,,,,,,,,,,,,,
GU_12_CELL_38_5,GU_12,GU_12,coal,coal,12,-160,-75.386,104,-75.386,2.164,1,0,0.126,0.368,14.73,1.54,28.4,15.62,6.64,0.73,,,,,,,,,,,,,,
GU_12_CELL_38_6,GU_12,GU_12,coal,coal,12,-152,-75.49,104,-75.49,2.164,1,0,0.117,0.372,15.06,1.59,28.22,15.67,6.87,0.722,,,,,,,,,,,,,,
GU_12_CELL_38_7,GU_12,GU_12,coal,coal,12,-144,-75.678,104,-75.678,2.164,1,0,0.107,0.376,15.36,1.62,28.07,15.72,7.06,0.716,,,,,,,,,,,,,,
